2026-06-17 12:20:19,547 - INFO - Main application opened for SK
2026-06-17 12:20:20,059 - INFO - Connected to database: SK
2026-06-17 12:20:20,653 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:20:20,821 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:23:43,505 - INFO - Closed connection to SK
2026-06-17 12:23:45,521 - INFO - Email scheduler cleaned up
2026-06-17 12:23:53,004 - INFO - Application started - Login page initialized
2026-06-17 12:27:30,513 - INFO - Application started - Login page initialized
2026-06-17 12:28:07,724 - INFO - User logged in: sk_admin
2026-06-17 12:28:07,787 - INFO - Email scheduler running in background
2026-06-17 12:28:07,790 - INFO - Scheduler thread started
2026-06-17 12:28:08,148 - INFO - Main application opened for SK
2026-06-17 12:28:08,794 - INFO - Connected to database: SK
2026-06-17 12:28:09,549 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:28:09,811 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:31:46,537 - INFO - Closed connection to SK
2026-06-17 12:31:48,549 - INFO - Email scheduler cleaned up
2026-06-17 12:32:10,965 - INFO - Application started - Login page initialized
2026-06-17 12:32:50,681 - INFO - User logged in: sk_admin
2026-06-17 12:32:50,782 - INFO - Email scheduler running in background
2026-06-17 12:32:50,782 - INFO - Scheduler thread started
2026-06-17 12:32:51,095 - INFO - Main application opened for SK
2026-06-17 12:32:51,793 - INFO - Connected to database: SK
2026-06-17 12:32:52,404 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:32:52,541 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:33:49,948 - INFO - User logged out from SK
2026-06-17 12:33:57,131 - INFO - User logged out from SK
2026-06-17 12:34:12,228 - INFO - User logged out from SK
2026-06-17 12:34:19,743 - INFO - User logged out from SK
2026-06-17 12:34:27,110 - INFO - Closed connection to SK
2026-06-17 12:34:29,113 - INFO - Email scheduler cleaned up
2026-06-17 12:34:53,688 - INFO - Application started - Login page initialized
2026-06-17 12:35:18,499 - INFO - User logged in: sk_admin
2026-06-17 12:35:18,518 - INFO - Email scheduler running in background
2026-06-17 12:35:18,518 - INFO - Scheduler thread started
2026-06-17 12:35:18,895 - INFO - Main application opened for SK
2026-06-17 12:35:19,490 - INFO - Connected to database: SK
2026-06-17 12:35:20,265 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:35:20,405 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 12:37:54,187 - INFO - Overall Estimate using next day date: 17062026 (selected was 16062026)
2026-06-17 12:37:54,383 - INFO - Sessionwise Estimate using next day date: 17062026 (selected was 16062026)
2026-06-17 13:03:42,555 - INFO - Application started - Login page initialized
2026-06-17 13:04:20,858 - INFO - User logged in: sk_admin
2026-06-17 13:04:20,932 - INFO - Email scheduler running in background
2026-06-17 13:04:20,933 - INFO - Scheduler thread started
2026-06-17 13:04:21,477 - INFO - Main application opened for SK
2026-06-17 13:04:22,078 - INFO - Connected to database: SK
2026-06-17 13:04:22,717 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 13:04:22,847 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 13:08:09,107 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 13:08:09,338 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 13:08:18,436 - INFO - Closed connection to SK
2026-06-17 13:08:20,447 - INFO - Email scheduler cleaned up
2026-06-17 15:15:54,201 - INFO - Application started - Login page initialized
2026-06-17 15:16:56,734 - INFO - Application started - Login page initialized
2026-06-17 15:17:12,247 - INFO - User logged in: sk_admin
2026-06-17 15:17:12,255 - INFO - Created temp directory: /home/yogesh/Documents/fp_1/Fp/temp
2026-06-17 15:17:12,258 - INFO - Email scheduler running in background
2026-06-17 15:17:12,258 - INFO - Scheduler thread started
2026-06-17 15:17:12,463 - INFO - Main application opened for SK
2026-06-17 15:17:13,300 - INFO - Connected to database: SK
2026-06-17 15:17:13,372 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:17:14,062 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:17:17,146 - INFO - Email scheduler cleaned up
2026-06-17 15:18:47,946 - INFO - Application started - Login page initialized
2026-06-17 15:18:54,621 - INFO - User logged in: sk_admin
2026-06-17 15:18:54,624 - INFO - Email scheduler running in background
2026-06-17 15:18:54,625 - INFO - Scheduler thread started
2026-06-17 15:18:54,849 - INFO - Main application opened for SK
2026-06-17 15:18:55,547 - INFO - Connected to database: SK
2026-06-17 15:18:55,595 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:18:55,719 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:19:16,890 - INFO - Overall Estimate using next day date: 06062026 (selected was 05062026)
2026-06-17 15:19:17,062 - INFO - Sessionwise Estimate using next day date: 06062026 (selected was 05062026)
2026-06-17 15:21:34,294 - INFO - Email scheduler cleaned up
2026-06-17 15:21:42,658 - INFO - Application started - Login page initialized
2026-06-17 15:21:54,468 - INFO - User logged in: sk_admin
2026-06-17 15:21:54,472 - INFO - Trigger scheduled at 17:00
2026-06-17 15:21:54,474 - INFO - Email scheduler running in background
2026-06-17 15:21:54,475 - INFO - Scheduler thread started
2026-06-17 15:21:54,620 - INFO - Main application opened for SK
2026-06-17 15:21:55,208 - INFO - Connected to database: SK
2026-06-17 15:21:55,257 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:21:55,379 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:21:57,175 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:21:57,307 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:22:29,513 - INFO - Email scheduler cleaned up
2026-06-17 15:22:35,223 - INFO - Application started - Login page initialized
2026-06-17 15:23:08,705 - INFO - User logged in: sk_admin
2026-06-17 15:23:08,709 - INFO - Trigger scheduled at 17:00
2026-06-17 15:23:08,711 - INFO - Email scheduler running in background
2026-06-17 15:23:08,711 - INFO - Scheduler thread started
2026-06-17 15:23:08,848 - INFO - Main application opened for SK
2026-06-17 15:23:09,484 - INFO - Connected to database: SK
2026-06-17 15:23:09,590 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:23:09,772 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:23:25,858 - INFO - Email scheduler cleaned up
2026-06-17 15:48:29,779 - INFO - Application started - Login page initialized
2026-06-17 15:49:02,476 - INFO - User logged in: sk_admin
2026-06-17 15:49:02,514 - INFO - Created temp directory: c:\Users\srini\Downloads\app_code\temp
2026-06-17 15:49:02,568 - INFO - Trigger scheduled at 17:00
2026-06-17 15:49:02,706 - INFO - Email scheduler running in background
2026-06-17 15:49:02,712 - INFO - Scheduler thread started
2026-06-17 15:49:03,322 - INFO - Main application opened for SK
2026-06-17 15:49:04,033 - INFO - Connected to database: SK
2026-06-17 15:49:05,073 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:49:05,202 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:59:25,272 - INFO - Closed connection to SK
2026-06-17 15:59:27,273 - INFO - Email scheduler cleaned up
2026-06-17 15:59:36,784 - INFO - Application started - Login page initialized
2026-06-17 15:59:49,756 - INFO - User logged in: sk_admin
2026-06-17 15:59:49,798 - INFO - Trigger scheduled at 17:00
2026-06-17 15:59:49,861 - INFO - Email scheduler running in background
2026-06-17 15:59:49,863 - INFO - Scheduler thread started
2026-06-17 15:59:50,367 - INFO - Main application opened for SK
2026-06-17 15:59:51,698 - INFO - Connected to database: SK
2026-06-17 15:59:52,409 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 15:59:52,849 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 16:00:41,389 - INFO - User logged out from SK
2026-06-17 16:28:22,130 - INFO - Closed connection to SK
2026-06-17 16:28:24,145 - INFO - Email scheduler cleaned up
2026-06-17 17:04:29,167 - INFO - Application started - Login page initialized
2026-06-17 17:04:43,363 - INFO - User logged in: sk_admin
2026-06-17 17:04:43,387 - INFO - Trigger scheduled at 17:00
2026-06-17 17:04:43,391 - INFO - Email scheduler running in background
2026-06-17 17:04:43,393 - INFO - Scheduler thread started
2026-06-17 17:04:43,944 - INFO - Main application opened for SK
2026-06-17 17:04:44,559 - INFO - Connected to database: SK
2026-06-17 17:04:45,339 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:04:45,480 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:05:35,362 - INFO - Email scheduler cleaned up
2026-06-17 17:26:23,163 - INFO - Application started - Login page initialized
2026-06-17 17:26:37,437 - INFO - User logged in: sk_admin
2026-06-17 17:26:37,447 - INFO - Created temp directory: c:\Users\srini\Downloads\app_code\temp
2026-06-17 17:26:37,456 - INFO - Trigger scheduled at 17:00
2026-06-17 17:26:37,457 - INFO - Email scheduler running in background
2026-06-17 17:26:37,457 - INFO - Scheduler thread started
2026-06-17 17:26:37,828 - INFO - Main application opened for SK
2026-06-17 17:26:38,349 - INFO - Connected to database: SK
2026-06-17 17:26:39,060 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:26:39,188 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:30:36,695 - INFO - Email scheduler cleaned up
2026-06-17 17:31:44,631 - INFO - Application started - Login page initialized
2026-06-17 17:31:59,883 - INFO - User logged in: sk_admin
2026-06-17 17:31:59,895 - INFO - Trigger scheduled at 17:00
2026-06-17 17:31:59,902 - INFO - Email scheduler running in background
2026-06-17 17:31:59,905 - INFO - Scheduler thread started
2026-06-17 17:32:00,281 - INFO - Main application opened for SK
2026-06-17 17:32:00,796 - INFO - Connected to database: SK
2026-06-17 17:32:01,364 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:32:01,500 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:32:40,557 - INFO - Email scheduler cleaned up
2026-06-17 17:37:42,296 - INFO - Application started - Login page initialized
2026-06-17 17:37:53,150 - INFO - User logged in: sk_admin
2026-06-17 17:37:53,161 - INFO - Trigger scheduled at 17:00
2026-06-17 17:37:53,163 - INFO - Email scheduler running in background
2026-06-17 17:37:53,164 - INFO - Scheduler thread started
2026-06-17 17:37:53,553 - INFO - Main application opened for SK
2026-06-17 17:37:54,053 - INFO - Connected to database: SK
2026-06-17 17:37:54,622 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:37:54,766 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:45:03,103 - INFO - Email scheduler cleaned up
2026-06-17 17:46:18,945 - INFO - Application started - Login page initialized
2026-06-17 17:46:37,781 - INFO - User logged in: sk_admin
2026-06-17 17:46:37,820 - INFO - Trigger scheduled at 17:00
2026-06-17 17:46:37,836 - INFO - Email scheduler running in background
2026-06-17 17:46:37,839 - INFO - Scheduler thread started
2026-06-17 17:46:38,237 - INFO - Main application opened for SK
2026-06-17 17:46:38,874 - INFO - Connected to database: SK
2026-06-17 17:46:39,636 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 17:46:39,780 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 18:13:11,112 - INFO - Application started - Login page initialized
2026-06-17 18:13:50,002 - INFO - User logged in: sk_admin
2026-06-17 18:13:50,024 - INFO - Trigger scheduled at 17:00
